transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30,transposedRow31,transposedRow32,transposedRow33,transposedRow34,transposedRow35,transposedRow36
2818.434,1.767,0.368,4,8,9,0.999409547519798,0.99945906998366,0.999478756896793,0.999492770302622,0.999513402970571,0.999513966473031,0.999624296252446,0.999684798907185,0.999692634239732,0.99982614144598,0.999833931325361,0.999855612993127,0.999871580760239,0.999973532774457,1.00000304250034,1.00002659907707,1.00006327150349,1.00010918306008,1.00013080754233,1.00017495422054,1.00019638451209,1.00028602108638,1.00031418864999,1.00033323780266,1.0004099726936,1.00043455935474,1.00044341427154,1.00044442613291,1.00055628904501,1.00056988720291
1725.77,7.547,0.384,4,8,9,0.996397379323062,0.996558517470306,0.997002021855659,0.997019303645473,0.99717153913542,0.997464764672041,0.997836678839769,0.998132590787114,0.99821075992823,0.998286217364363,0.999349644467568,0.999380527671543,0.999489925663596,1.00017879619943,1.00063287880638,1.00069895213304,1.00076812468454,1.0008090555547,1.00128587148784,1.00152806496218,1.00160882556448,1.0018167887767,1.00196327538132,1.00236403352839,1.00238528837401,1.00275598766206,1.00293489780567,1.00305445813911,1.00321052937628,1.00341842743538
1383.872,5.864,0.431,4,8,9,0.996961754459723,0.997075536841029,0.997317850787829,0.99784794679649,0.997936893754817,0.998036148382226,0.998122428697148,0.998367466211109,0.998541195311613,0.998923069865503,0.999266265584382,0.999472454962302,0.999560455059788,0.999781281995612,0.999967517966833,1.00001273659474,1.00048863817038,1.00076911720816,1.00079239285937,1.00096169347852,1.00112350838708,1.00142808757621,1.00183578860637,1.00198583205311,1.00216783066657,1.00227031581054,1.00229332769503,1.00276014837199,1.00307052315728,1.00314374406722
2766.605,1.125,0.434,4,8,9,0.999356256370137,0.999412414091851,0.999482658925921,0.999496822276675,0.999607832493851,0.999615379060653,0.99962460079444,0.999648327437172,0.999703823184887,0.999721303304638,0.999841318110686,0.999940889049781,1.00000425885098,1.00003596823525,1.00004827740827,1.00011432821509,1.00014061084552,1.0001521916713,1.00018184046343,1.00024507081378,1.00026299228293,1.00032563869883,1.00035952293573,1.00036712387625,1.00036953789604,1.00044742418735,1.00053372292014,1.00055466616064,1.00061435712849,1.00064020302733
1233.505,3.286,0.448,4,8,9,0.997728691524303,0.997809493080717,0.997879990552428,0.998306958527697,0.998435381065321,0.998849565479983,0.998948884865683,0.999036977982319,0.999220824096949,0.999330120159592,0.999457415354892,0.999633998666209,0.999799395819927,0.999979712392992,1.00012713575609,1.00017271043165,1.00023300570953,1.0002552804257,1.00088763880781,1.0009865130941,1.00109202828839,1.00117192917192,1.00131566078959,1.00162462550318,1.00170704775785,1.00175414078966,1.0020644173998,1.0020790098287,1.00224109948666,1.00227380639774
2032.329,5.629,0.36,4,8,9,0.997543580646577,0.997797072177063,0.997873019638046,0.998074172611061,0.998296525147752,0.998519583787259,0.998656960192283,0.998894897562599,0.999078551560599,0.999140453263016,0.999278741810393,0.999563227289095,0.99981039825611,1.00011855301102,1.00024595824526,1.00030650185288,1.00041475957495,1.00059535810574,1.00074268216477,1.00101183656532,1.00103098808593,1.00115147904981,1.00119606286804,1.00130875337385,1.00146872061877,1.00158905138717,1.00180548290876,1.00198559286384,1.00213153195802,1.00262674626291
980.658,2.827,0.441,4,8,9,0.997456362192278,0.997655209235865,0.997857684557352,0.998087485830941,0.998279872904382,0.998280893068295,0.998607794562039,0.998849109928017,0.999098575097016,0.999213419797862,0.999316197503166,0.999323960424625,0.999726471060561,0.999875602347646,1.00025733678465,1.00029128048744,1.00031253525505,1.00035993108538,1.00091516599952,1.00109585353567,1.00111529594672,1.00113590659531,1.00126319766357,1.00157055676988,1.00191417193516,1.00202334064401,1.00217217041173,1.00221292675181,1.00224314433914,1.00237020987192
1724.62,2.452,0.4,4,8,9,0.998717703570544,0.998927794419549,0.999138685189845,0.9991417980453,0.999223090814032,0.999313184472955,0.999318577475091,0.999487322611337,0.999534173601537,0.999589966805812,0.999596761402849,0.999718399967977,0.999841052758103,0.999885151562143,1.0000097943783,1.00003296416992,1.00021504795191,1.00048562592705,1.0005046982125,1.00060051179233,1.0006038715779,1.00064933577198,1.00089301562629,1.00098593631032,1.00100207168193,1.00102336943306,1.00106357969129,1.00113454832503,1.00124294270364,1.00129149653324
1856.995,8.162,0.373,4,8,9,0.996477199988425,0.996574752983302,0.996766124486667,0.996843271566278,0.997357980725611,0.997381458844416,0.99765954352912,0.998362576117739,0.998642014754864,0.999118128560827,0.999369257920986,0.99952871100031,0.99962544279614,0.999775557541217,1.00022198122034,1.0002284963882,1.00027418699178,1.00049992533807,1.00125972793048,1.00133083735008,1.00167021386506,1.00203171008543,1.00223959847067,1.00230442402664,1.00237843622347,1.00262298356227,1.00270805098691,1.00318956064608,1.00322861808994,1.00324626478417
1311.245,3.645,0.369,4,8,9,0.99753036644189,0.998055594059063,0.998113447450357,0.998117382114135,0.998216912775945,0.998312485687375,0.998384236597105,0.998652404876821,0.998910968784644,0.999113428450233,0.999329223168326,0.999525027216736,0.999866669694167,0.999885677553582,0.999967564637136,1.00012318758123,1.00028070748816,1.00060338203607,1.00065103983373,1.00080224784275,1.00113949110904,1.00126668448709,1.00128230856553,1.00151873407695,1.00156254112064,1.00159785011362,1.00190754307208,1.00205308462442,1.00219764909944,1.00228270811303
945.55,1.571,0.387,4,8,9,0.99855385339153,0.998638029348904,0.998786388936512,0.998804003358544,0.998877233898712,0.999095614397431,0.999311575270805,0.99934939257233,0.999480578119913,0.999562436846928,0.99971983455412,0.99978634247953,0.999919816145686,0.999921343800398,0.999998525565334,1.00019656552789,1.0003244814269,1.0003471956256,1.00038358285227,1.00053729695885,1.00060330055136,1.00070185718357,1.00084278140518,1.00085732729527,1.00089615362756,1.00097675645711,1.00106810317301,1.0011199963374,1.00133066164766,1.00142662269113
1998.729,2.728,0.41,4,8,9,0.998958126563575,0.998985928726882,0.999024277460334,0.999124679128096,0.999170537339185,0.999221023541474,0.999233725717424,0.999312917453182,0.999381034519026,0.999539999796114,0.99954152599685,0.999723420931016,0.999832964001905,0.999900327877457,0.999937873505599,0.999981362214598,1.00006110010507,1.00010367335886,1.00027711959555,1.00028276913629,1.00043072012839,1.00044921132934,1.0004508805147,1.0007064293749,1.0007390817047,1.00075631277913,1.00082824269687,1.00098421988171,1.00105651937936,1.00110823983919
